sala_origen,sala_destino,edificio_origen,edificio_destino,piso_origen,piso_destino,distancia,tipo_transicion,costo_final,costo
r25,r15,E1,E3,3,2,140.0571,cambio_edificio,20.0057,20.0057
r25,r16,E1,E4,3,2,70.1142,cambio_edificio,13.0114,13.0114
r25,r17,E1,E1,3,2,8.9443,distinto_piso,2.8944,2.8944
r25,r18,E1,E2,3,2,78.1025,cambio_edificio,13.8102,13.8102
r25,r19,E1,E3,3,2,148.054,cambio_edificio,20.8054,20.8054
r25,r20,E1,E4,3,2,70.5691,cambio_edificio,13.0569,13.0569
r25,r21,E1,E1,3,2,8.9443,distinto_piso,2.8944,2.8944
r25,r22,E1,E2,3,2,70.5691,cambio_edificio,13.0569,13.0569
r25,r23,E1,E3,3,2,140.2854,cambio_edificio,20.0285,20.0285
r25,r24,E1,E4,3,2,78.1025,cambio_edificio,13.8102,13.8102
r25,r25,E1,E1,3,3,0.0,misma_sala,0.0,0.0
r25,r26,E1,E2,3,3,70.0,cambio_edificio,13.0,13.0
r25,r27,E1,E3,3,3,140.0,cambio_edificio,20.0,20.0
r25,r28,E1,E4,3,3,70.0,cambio_edificio,13.0,13.0
r25,r29,E1,E1,3,3,8.0,mismo_piso,1.3,1.3
r25,r30,E1,E2,3,3,78.0,cambio_edificio,13.8,13.8
r26,r1,E2,E1,3,1,70.4557,cambio_edificio,13.0456,13.0456
r26,r2,E2,E2,3,1,8.0,distinto_piso,2.8,2.8
r26,r3,E2,E3,3,1,70.4557,cambio_edificio,13.0456,13.0456
r26,r4,E2,E4,3,1,99.3177,cambio_edificio,15.9318,15.9318
r26,r5,E2,E1,3,1,62.514,cambio_edificio,12.2514,12.2514
r26,r6,E2,E2,3,1,11.3137,distinto_piso,3.1314,3.1314
r26,r7,E2,E3,3,1,78.4092,cambio_edificio,13.8409,13.8409
r26,r8,E2,E4,3,1,93.8509,cambio_edificio,15.3851,15.3851
r26,r9,E2,E1,3,1,70.9084,cambio_edificio,13.0908,13.0908
r26,r10,E2,E2,3,1,11.3137,distinto_piso,3.1314,3.1314
r26,r11,E2,E3,3,1,70.9084,cambio_edificio,13.0908,13.0908
r26,r12,E2,E4,3,1,105.1095,cambio_edificio,16.5109,16.5109
r26,r13,E2,E1,3,2,70.1142,cambio_edificio,13.0114,13.0114
r26,r14,E2,E2,3,2,4.0,distinto_piso,2.4,2.4
r26,r15,E2,E3,3,2,70.1142,cambio_edificio,13.0114,13.0114
r26,r16,E2,E4,3,2,99.0757,cambio_edificio,15.9076,15.9076
r26,r17,E2,E1,3,2,62.1289,cambio_edificio,12.2129,12.2129
r26,r18,E2,E2,3,2,8.9443,distinto_piso,2.8944,2.8944
r26,r19,E2,E3,3,2,78.1025,cambio_edificio,13.8102,13.8102
r26,r20,E2,E4,3,2,93.5949,cambio_edificio,15.3595,15.3595
r26,r21,E2,E1,3,2,70.5691,cambio_edificio,13.0569,13.0569
r26,r22,E2,E2,3,2,8.9443,distinto_piso,2.8944,2.8944
r26,r23,E2,E3,3,2,70.5691,cambio_edificio,13.0569,13.0569
r26,r24,E2,E4,3,2,104.8809,cambio_edificio,16.4881,16.4881
r26,r25,E2,E1,3,3,70.0,cambio_edificio,13.0,13.0
r26,r26,E2,E2,3,3,0.0,misma_sala,0.0,0.0
r26,r27,E2,E3,3,3,70.0,cambio_edificio,13.0,13.0
r26,r28,E2,E4,3,3,98.9949,cambio_edificio,15.8995,15.8995
r26,r29,E2,E1,3,3,62.0,cambio_edificio,12.2,12.2
r26,r30,E2,E2,3,3,8.0,mismo_piso,1.3,1.3
r27,r1,E3,E1,3,1,140.2284,cambio_edificio,20.0228,20.0228
r27,r2,E3,E2,3,1,70.4557,cambio_edificio,13.0456,13.0456
r27,r3,E3,E3,3,1,8.0,distinto_piso,2.8,2.8
r27,r4,E3,E4,3,1,156.7291,cambio_edificio,21.6729,21.6729
r27,r5,E3,E1,3,1,132.2422,cambio_edificio,19.2242,19.2242
r27,r6,E3,E2,3,1,62.514,cambio_edificio,12.2514,12.2514
r27,r7,E3,E3,3,1,11.3137,distinto_piso,3.1314,3.1314
r27,r8,E3,E4,3,1,149.6262,cambio_edificio,20.9626,20.9626
r27,r9,E3,E1,3,1,140.4564,cambio_edificio,20.0456,20.0456
r27,r10,E3,E2,3,1,70.9084,cambio_edificio,13.0908,13.0908
r27,r11,E3,E3,3,1,11.3137,distinto_piso,3.1314,3.1314
r27,r12,E3,E4,3,1,160.4618,cambio_edificio,22.0462,22.0462
r27,r13,E3,E1,3,2,140.0571,cambio_edificio,20.0057,20.0057
r27,r14,E3,E2,3,2,70.1142,cambio_edificio,13.0114,13.0114
r27,r15,E3,E3,3,2,4.0,distinto_piso,2.4,2.4
r27,r16,E3,E4,3,2,156.5759,cambio_edificio,21.6576,21.6576
r27,r17,E3,E1,3,2,132.0606,cambio_edificio,19.2061,19.2061
r27,r18,E3,E2,3,2,62.1289,cambio_edificio,12.2129,12.2129
r27,r19,E3,E3,3,2,8.9443,distinto_piso,2.8944,2.8944
r27,r20,E3,E4,3,2,149.4657,cambio_edificio,20.9466,20.9466
r27,r21,E3,E1,3,2,140.2854,cambio_edificio,20.0285,20.0285
r27,r22,E3,E2,3,2,70.5691,cambio_edificio,13.0569,13.0569
r27,r23,E3,E3,3,2,8.9443,distinto_piso,2.8944,2.8944
r27,r24,E3,E4,3,2,160.3122,cambio_edificio,22.0312,22.0312
r27,r25,E3,E1,3,3,140.0,cambio_edificio,20.0,20.0
r27,r26,E3,E2,3,3,70.0,cambio_edificio,13.0,13.0
r27,r27,E3,E3,3,3,0.0,misma_sala,0.0,0.0
r27,r28,E3,E4,3,3,156.5248,cambio_edificio,21.6525,21.6525
r27,r29,E3,E1,3,3,132.0,cambio_edificio,19.2,19.2
r27,r30,E3,E2,3,3,62.0,cambio_edificio,12.2,12.2
r28,r1,E4,E1,3,1,70.4557,cambio_edificio,13.0456,13.0456
r28,r2,E4,E2,3,1,99.3177,cambio_edificio,15.9318,15.9318
r28,r3,E4,E3,3,1,156.7291,cambio_edificio,21.6729,21.6729
r28,r4,E4,E4,3,1,8.0,distinto_piso,2.8,2.8
r28,r5,E4,E1,3,1,70.9084,cambio_edificio,13.0908,13.0908
r28,r6,E4,E2,3,1,105.1095,cambio_edificio,16.5109,16.5109
r28,r7,E4,E3,3,1,163.9146,cambio_edificio,22.3915,22.3915
r28,r8,E4,E4,3,1,11.3137,distinto_piso,3.1314,3.1314
r28,r9,E4,E1,3,1,62.514,cambio_edificio,12.2514,12.2514
r28,r10,E4,E2,3,1,93.8509,cambio_edificio,15.3851,15.3851
r28,r11,E4,E3,3,1,153.3232,cambio_edificio,21.3323,21.3323
r28,r12,E4,E4,3,1,11.3137,distinto_piso,3.1314,3.1314
r28,r13,E4,E1,3,2,70.1142,cambio_edificio,13.0114,13.0114
r28,r14,E4,E2,3,2,99.0757,cambio_edificio,15.9076,15.9076
r28,r15,E4,E3,3,2,156.5759,cambio_edificio,21.6576,21.6576
r28,r16,E4,E4,3,2,4.0,distinto_piso,2.4,2.4
r28,r17,E4,E1,3,2,70.5691,cambio_edificio,13.0569,13.0569
r28,r18,E4,E2,3,2,104.8809,cambio_edificio,16.4881,16.4881
r28,r19,E4,E3,3,2,163.7681,cambio_edificio,22.3768,22.3768
r28,r20,E4,E4,3,2,8.9443,distinto_piso,2.8944,2.8944
r28,r21,E4,E1,3,2,62.1289,cambio_edificio,12.2129,12.2129
r28,r22,E4,E2,3,2,93.5949,cambio_edificio,15.3595,15.3595
r28,r23,E4,E3,3,2,153.1666,cambio_edificio,21.3167,21.3167
r28,r24,E4,E4,3,2,8.9443,distinto_piso,2.8944,2.8944
r28,r25,E4,E1,3,3,70.0,cambio_edificio,13.0,13.0
r28,r26,E4,E2,3,3,98.9949,cambio_edificio,15.8995,15.8995
r28,r27,E4,E3,3,3,156.5248,cambio_edificio,21.6525,21.6525
r28,r28,E4,E4,3,3,0.0,misma_sala,0.0,0.0
r28,r29,E4,E1,3,3,70.4557,cambio_edificio,13.0456,13.0456
r28,r30,E4,E2,3,3,104.8046,cambio_edificio,16.4805,16.4805
r29,r1,E1,E1,3,1,11.3137,distinto_piso,3.1314,3.1314
r29,r2,E1,E2,3,1,62.514,cambio_edificio,12.2514,12.2514
r29,r3,E1,E3,3,1,132.2422,cambio_edificio,19.2242,19.2242
r29,r4,E1,E4,3,1,70.9084,cambio_edificio,13.0908,13.0908
r29,r5,E1,E1,3,1,8.0,distinto_piso,2.8,2.8
r29,r6,E1,E2,3,1,70.4557,cambio_edificio,13.0456,13.0456
r29,r7,E1,E3,3,1,140.2284,cambio_edificio,20.0228,20.0228
r29,r8,E1,E4,3,1,70.4557,cambio_edificio,13.0456,13.0456
r29,r9,E1,E1,3,1,13.8564,distinto_piso,3.3856,3.3856
r29,r10,E1,E2,3,1,63.0238,cambio_edificio,12.3024,12.3024
r29,r11,E1,E3,3,1,132.484,cambio_edificio,19.2484,19.2484
r29,r12,E1,E4,3,1,78.8162,cambio_edificio,13.8816,13.8816
r29,r13,E1,E1,3,2,8.9443,distinto_piso,2.8944,2.8944
r29,r14,E1,E2,3,2,62.1289,cambio_edificio,12.2129,12.2129
r29,r15,E1,E3,3,2,132.0606,cambio_edificio,19.2061,19.2061
r29,r16,E1,E4,3,2,70.5691,cambio_edificio,13.0569,13.0569
r29,r17,E1,E1,3,2,4.0,distinto_piso,2.4,2.4
r29,r18,E1,E2,3,2,70.1142,cambio_edificio,13.0114,13.0114
r29,r19,E1,E3,3,2,140.0571,cambio_edificio,20.0057,20.0057
r29,r20,E1,E4,3,2,70.1142,cambio_edificio,13.0114,13.0114
r29,r21,E1,E1,3,2,12.0,distinto_piso,3.2,3.2
r29,r22,E1,E2,3,2,62.6418,cambio_edificio,12.2642,12.2642
r29,r23,E1,E3,3,2,132.3027,cambio_edificio,19.2303,19.2303
r29,r24,E1,E4,3,2,78.5111,cambio_edificio,13.8511,13.8511
r29,r25,E1,E1,3,3,8.0,mismo_piso,1.3,1.3
r29,r26,E1,E2,3,3,62.0,cambio_edificio,12.2,12.2
r29,r27,E1,E3,3,3,132.0,cambio_edificio,19.2,19.2
r29,r28,E1,E4,3,3,70.4557,cambio_edificio,13.0456,13.0456
r29,r29,E1,E1,3,3,0.0,misma_sala,0.0,0.0
r29,r30,E1,E2,3,3,70.0,cambio_edificio,13.0,13.0
r30,r1,E2,E1,3,1,78.4092,cambio_edificio,13.8409,13.8409
r30,r2,E2,E2,3,1,11.3137,distinto_piso,3.1314,3.1314
r30,r3,E2,E3,3,1,62.514,cambio_edificio,12.2514,12.2514
r30,r4,E2,E4,3,1,105.1095,cambio_edificio,16.5109,16.5109
r30,r5,E2,E1,3,1,70.4557,cambio_edificio,13.0456,13.0456
r30,r6,E2,E2,3,1,8.0,distinto_piso,2.8,2.8
r30,r7,E2,E3,3,1,70.4557,cambio_edificio,13.0456,13.0456
r30,r8,E2,E4,3,1,99.3177,cambio_edificio,15.9318,15.9318
r30,r9,E2,E1,3,1,78.8162,cambio_edificio,13.8816,13.8816
r30,r10,E2,E2,3,1,13.8564,distinto_piso,3.3856,3.3856
r30,r11,E2,E3,3,1,63.0238,cambio_edificio,12.3024,12.3024
r30,r12,E2,E4,3,1,110.5984,cambio_edificio,17.0598,17.0598
r30,r13,E2,E1,3,2,78.1025,cambio_edificio,13.8102,13.8102
r30,r14,E2,E2,3,2,8.9443,distinto_piso,2.8944,2.8944
r30,r15,E2,E3,3,2,62.1289,cambio_edificio,12.2129,12.2129
r30,r16,E2,E4,3,2,104.8809,cambio_edificio,16.4881,16.4881
r30,r17,E2,E1,3,2,70.1142,cambio_edificio,13.0114,13.0114
r30,r18,E2,E2,3,2,4.0,distinto_piso,2.4,2.4
r30,r19,E2,E3,3,2,70.1142,cambio_edificio,13.0114,13.0114
r30,r20,E2,E4,3,2,99.0757,cambio_edificio,15.9076,15.9076
r30,r21,E2,E1,3,2,78.5111,cambio_edificio,13.8511,13.8511
r30,r22,E2,E2,3,2,12.0,distinto_piso,3.2,3.2
r30,r23,E2,E3,3,2,62.6418,cambio_edificio,12.2642,12.2642
r30,r24,E2,E4,3,2,110.3812,cambio_edificio,17.0381,17.0381
r30,r25,E2,E1,3,3,78.0,cambio_edificio,13.8,13.8
r30,r26,E2,E2,3,3,8.0,mismo_piso,1.3,1.3
r30,r27,E2,E3,3,3,62.0,cambio_edificio,12.2,12.2
r30,r28,E2,E4,3,3,104.8046,cambio_edificio,16.4805,16.4805
r30,r29,E2,E1,3,3,70.0,cambio_edificio,13.0,13.0
r30,r30,E2,E2,3,3,0.0,misma_sala,0.0,0.0
